0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.002108402,0.002108402,0.002108402,0.002108402,0.002108402,0.002108402,0.002108402,0.002108402,0,0,0,0,0,0,0
4.57E-02,4.57E-02,4.57E-02,4.57E-02,4.57E-02,4.57E-02,4.57E-02,4.57E-02,0,0,0,0,0,0,0
0.140636126,0.140636126,0.140636126,0.140636126,0.140636126,0.140636126,0.140636126,0.140636126,0,0,0,0,0,0,0
0.256164881,0.256164881,0.256164881,0.256164881,0.256164881,0.256164881,0.256164881,0.256164881,0,0,0,0,0,0,0
0.312994157,0.312994157,0.312994157,0.312994157,0.312994157,0.312994157,0.312994157,0.312994157,0,0,0,0,0,0,0
0.386417084,0.386417084,0.386417084,0.386417084,0.386417084,0.386417084,0.386417084,0.386417084,0,0,0,0,0,0,0
0.409847703,0.409847703,0.409847703,0.409847703,0.409847703,0.409847703,0.409847703,0.409847703,0,0,0,0,0,0,0
0.373917942,0.373917942,0.373917942,0.373917942,0.373917942,0.373917942,0.373917942,0.373917942,0,0,0,0,0,0,0
0.355015615,0.355015615,0.355015615,0.355015615,0.355015615,0.355015615,0.355015615,0.355015615,0,0,0,0,0,0,0
0.28361331,0.28361331,0.28361331,0.28361331,0.28361331,0.28361331,0.28361331,0.28361331,0,0,0,0,0,0,0
0.170342948,0.170342948,0.170342948,0.170342948,0.170342948,0.170342948,0.170342948,0.170342948,0,0,0,0,0,0,0
0.076549737,0.076549737,0.076549737,0.076549737,0.076549737,0.076549737,0.076549737,0.076549737,0,0,0,0,0,0,0
0.012566042,0.012566042,0.012566042,0.012566042,0.012566042,0.012566042,0.012566042,0.012566042,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.003693965,0.003693965,0.003693965,0.003693965,0.003693965,0.003693965,0.003693965,0.003693965,0,0,0,0,0,0,0
0.055228373,0.055228373,0.055228373,0.055228373,0.055228373,0.055228373,0.055228373,0.055228373,0,0,0,0,0,0,0
0.172712556,0.172712556,0.172712556,0.172712556,0.172712556,0.172712556,0.172712556,0.172712556,0,0,0,0,0,0,0
0.356373634,0.356373634,0.356373634,0.356373634,0.356373634,0.356373634,0.356373634,0.356373634,0,0,0,0,0,0,0
0.511744711,0.511744711,0.511744711,0.511744711,0.511744711,0.511744711,0.511744711,0.511744711,0,0,0,0,0,0,0
0.628416299,0.628416299,0.628416299,0.628416299,0.628416299,0.628416299,0.628416299,0.628416299,0,0,0,0,0,0,0
0.663762287,0.663762287,0.663762287,0.663762287,0.663762287,0.663762287,0.663762287,0.663762287,0,0,0,0,0,0,0
0.681493659,0.681493659,0.681493659,0.681493659,0.681493659,0.681493659,0.681493659,0.681493659,0,0,0,0,0,0,0
0.677369747,0.677369747,0.677369747,0.677369747,0.677369747,0.677369747,0.677369747,0.677369747,0,0,0,0,0,0,0
0.604996759,0.604996759,0.604996759,0.604996759,0.604996759,0.604996759,0.604996759,0.604996759,0,0,0,0,0,0,0
0.453734254,0.453734254,0.453734254,0.453734254,0.453734254,0.453734254,0.453734254,0.453734254,0,0,0,0,0,0,0
0.369473168,0.369473168,0.369473168,0.369473168,0.369473168,0.369473168,0.369473168,0.369473168,0,0,0,0,0,0,0
0.288961442,0.288961442,0.288961442,0.288961442,0.288961442,0.288961442,0.288961442,0.288961442,0,0,0,0,0,0,0
0.129857197,0.129857197,0.129857197,0.129857197,0.129857197,0.129857197,0.129857197,0.129857197,0,0,0,0,0,0,0
0.031197788,0.031197788,0.031197788,0.031197788,0.031197788,0.031197788,0.031197788,0.031197788,0,0,0,0,0,0,0
0.003927474,0.003927474,0.003927474,0.003927474,0.003927474,0.003927474,0.003927474,0.003927474,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
